dataset,fold,seed,split,arm,display,recording,uid,node_index,identity,target_slot,prediction_slot,rank,correct,target_probability,dustbin_top1,hungarian_prediction_slot,hungarian_correct
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,4,ADAL,0,2,3,0,0.18004798889160156,0,2,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,5,ADAR,1,3,3,0,0.03683735802769661,0,3,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,8,RMGL,127,0,3,0,0.24578647315502167,0,0,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,10,AVHL,42,114,2,0,0.1846037358045578,0,114,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,11,IL2DL,76,76,1,1,0.38291990756988525,0,76,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,14,RICL,103,29,2,0,0.2145322561264038,0,29,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,17,URYDL,152,95,8,0,0.022246817126870155,0,95,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,19,IL2R,79,79,1,1,0.4580141603946686,0,79,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,20,M5,87,87,1,1,0.4297809898853302,0,87,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,24,AUAR,33,110,3,0,0.15751485526561737,0,110,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,25,AVDL,38,38,1,1,0.5426080226898193,0,38,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,26,ASER,22,14,8,0,5.018805677536875e-05,0,14,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,27,AWAL,49,53,7,0,0.007897783070802689,0,53,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,29,AIMR,12,139,2,0,0.23091769218444824,0,139,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,30,OLQDR,96,96,1,1,0.5562487244606018,0,96,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,31,URXR,151,151,1,1,0.41751572489738464,0,151,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,32,AIML,11,109,2,0,0.1256430596113205,1,109,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,36,URADR,145,145,1,1,0.32112380862236023,0,145,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,39,ASEL,21,21,1,1,0.4724242389202118,0,21,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,42,OLQVR,98,147,4,0,0.1241200715303421,0,147,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,44,I2R,66,92,2,0,0.44723641872406006,0,66,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,45,SMDVL,142,131,4,0,0.03207635506987572,0,131,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,46,URAVR,147,155,6,0,0.009360264055430889,0,155,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,47,RMDDR,117,117,1,1,0.7898604869842529,0,117,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,48,RID,105,105,1,1,0.4380963444709778,0,105,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,49,CEPVL,59,59,1,1,0.4111325144767761,0,59,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,50,MCL,88,88,1,1,0.581257164478302,0,88,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,51,CEPDL,57,150,2,0,0.3867615759372711,0,57,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,52,OLLL,93,152,6,0,0.05664704740047455,0,152,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,54,AVAR,35,119,3,0,0.20696792006492615,0,124,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,56,SMDVR,143,132,8,0,0.009257232770323753,0,132,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,59,URXL,150,151,2,0,0.3353511691093445,0,150,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,62,AVJR,45,115,3,0,0.0983879342675209,0,115,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,64,RMDL,118,118,1,1,0.6556178331375122,0,118,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,65,FLPL,61,17,3,0,0.01788770779967308,0,17,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,66,AVBL,36,38,4,0,0.08092992752790451,0,101,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,67,RIVR,115,24,5,0,0.00392279913648963,0,24,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,69,IL1R,73,149,2,0,0.3038288354873657,0,73,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,70,URAVL,146,59,5,0,0.08896148204803467,0,60,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,71,AWBR,52,52,1,1,0.48647046089172363,0,52,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,74,MI,90,67,2,0,0.4122196435928345,0,67,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,76,M3L,84,84,1,1,0.4293627142906189,0,84,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,79,URBR,149,149,1,1,0.31907084584236145,0,149,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,80,RMDR,119,119,1,1,0.5040900111198425,0,119,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,81,AVER,41,41,1,1,0.4874749779701233,0,41,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,86,RMDVL,120,120,1,1,0.6658647656440735,0,120,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,87,OLQVL,97,97,1,1,0.43629974126815796,0,97,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,92,I2L,65,65,1,1,0.4857727289199829,0,65,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,93,RICR,104,62,3,0,0.24998261034488678,0,62,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,94,IL1L,72,148,2,0,0.30340638756752014,0,148,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,95,AVAL,34,40,2,0,0.2756267488002777,0,40,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,96,CEPDR,58,143,2,0,0.3380719721317291,0,143,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,97,NSML,91,91,1,1,0.48699405789375305,0,91,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,98,BAGL,55,55,1,1,0.5053732991218567,0,55,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,103,AQR,20,104,6,0,0.010338451713323593,0,104,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,106,OLLR,94,94,1,1,0.443326473236084,0,94,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,107,RIVL,114,13,2,0,0.4751852750778198,0,13,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,108,NSMR,92,92,1,1,0.35210710763931274,0,92,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,109,AINL,13,42,16,0,0.0001109543300117366,0,42,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,110,AIZL,17,109,7,0,0.0015607761451974511,0,32,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,112,AIZR,18,39,3,0,0.05310608074069023,0,39,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,113,AIBL,9,9,1,1,0.6113973259925842,0,9,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,116,URYVR,155,98,3,0,0.19347117841243744,0,98,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,118,M3R,85,85,1,1,0.5343770384788513,0,85,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,119,RIAL,99,99,1,1,0.43225428462028503,0,99,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,122,IL2VL,80,80,1,1,0.44809433817863464,0,80,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,124,ADLL,4,4,1,1,0.36769339442253113,0,4,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,127,URBL,148,93,2,0,0.23291443288326263,0,93,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,128,RIAR,100,35,9,0,0.0038634443189948797,0,35,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,132,M1,82,82,1,1,0.7882719039916992,0,82,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,133,OLQDL,95,95,1,1,0.4271923005580902,0,122,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,134,AWBL,51,25,5,0,0.041556067764759064,0,25,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,135,RMER,124,153,2,0,0.15003570914268494,0,153,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,138,CEPVR,60,125,4,0,0.12387215346097946,0,125,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,139,ADEL,2,61,3,0,0.07811964303255081,0,61,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,140,ASGL,23,49,6,0,0.010726653039455414,0,49,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,141,I3,67,86,2,0,0.3143763244152069,0,86,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,142,URYVL,154,97,2,0,0.44425880908966064,0,154,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,144,RMDVR,121,121,1,1,0.5590530037879944,0,121,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,145,AVJL,44,44,1,1,0.5560973286628723,0,44,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-19-08__9b5cf9ce.npz,2023-01-19-08,146,URADL,144,70,4,0,0.13940143585205078,0,70,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,0,ADAL,0,0,1,1,0.477641224861145,0,0,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,1,I2R,66,66,1,1,0.5283266305923462,0,66,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,3,RMER,124,124,1,1,0.7339455485343933,0,124,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,4,RMDDR,117,126,5,0,0.08203945308923721,0,126,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,6,IL1DR,71,145,6,0,0.03167799115180969,0,79,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,8,AVEL,40,53,2,0,0.17063802480697632,0,53,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,10,I1L,63,63,1,1,0.933224081993103,0,63,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,11,SAAVL,131,131,1,1,0.4755277931690216,0,131,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,12,RID,105,105,1,1,0.4221157133579254,0,105,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,13,ADLR,5,24,3,0,0.08734661340713501,0,24,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,15,URADL,144,93,2,0,0.18128922581672668,0,144,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,18,RIMR,110,110,1,1,0.3577529788017273,0,33,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,22,ASGL,23,27,6,0,0.006475150119513273,0,27,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,23,AINL,13,13,1,1,0.8132327198982239,0,13,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,24,AWBR,52,133,4,0,0.11246739327907562,0,133,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,25,M1,82,82,1,1,0.7105372548103333,0,82,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,26,RIML,109,32,2,0,0.3320138454437256,0,32,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,29,AIBR,10,10,1,1,0.8865645527839661,0,10,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,31,AWCL,53,25,5,0,0.029950672760605812,0,25,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,32,URXR,151,151,1,1,0.3194601535797119,0,151,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,34,RIVL,114,68,4,0,0.05669277161359787,0,68,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,35,AVL,48,16,7,0,0.025353197008371353,0,139,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,37,URYVL,154,97,2,0,0.42372801899909973,0,97,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,40,SMDVL,142,142,1,1,0.6397442817687988,0,142,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,41,IL2DR,77,77,1,1,0.5065315961837769,0,77,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,42,AWAL,49,4,10,0,0.01561685185879469,0,4,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,43,RMDL,118,118,1,1,0.584513247013092,0,118,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,45,AVBL,36,38,6,0,0.035128332674503326,0,38,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,46,URYDR,153,94,2,0,0.26405414938926697,0,94,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,47,RIVR,115,115,1,1,0.3990965783596039,0,115,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,49,AVJL,44,114,2,0,0.23228798806667328,0,114,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,50,URBR,149,155,3,0,0.1349925398826599,0,155,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,51,NSML,91,91,1,1,0.5320259928703308,0,91,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,54,ADEL,2,2,1,1,0.30543044209480286,0,46,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,55,OLQDL,95,152,6,0,0.037467166781425476,0,152,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,56,RMED,122,95,2,0,0.33531343936920166,0,95,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,58,RICL,103,61,2,0,0.31669095158576965,0,61,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,59,RIS,113,156,8,0,0.009280356578528881,0,156,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,60,FLPR,62,62,1,1,0.371880441904068,0,62,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,61,IL2L,78,78,1,1,0.5646044015884399,0,78,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,62,AVAL,34,34,1,1,0.3958168923854828,0,34,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,63,IL1L,72,154,2,0,0.2728438079357147,0,154,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,64,AVAR,35,35,1,1,0.6708699464797974,0,35,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,68,AWCR,54,54,1,1,0.5413878560066223,0,54,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,69,RMEL,123,123,1,1,0.45601019263267517,0,55,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,70,IL2VR,81,81,1,1,0.6913809776306152,0,81,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,72,AVER,41,41,1,1,0.8080896735191345,0,41,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,73,VB02,156,11,3,0,0.07960975915193558,0,11,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,74,URADR,145,77,2,0,0.2036961317062378,0,145,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,75,RMDVR,121,121,1,1,0.6996721625328064,0,121,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,78,M3L,84,84,1,1,0.7275022864341736,0,84,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,80,M3R,85,85,1,1,0.753628671169281,0,85,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,81,AWBL,51,23,4,0,0.02519070729613304,0,23,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,84,M4,86,86,1,1,0.6574636697769165,0,86,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,85,URXL,150,150,1,1,0.6418165564537048,0,150,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,86,OLLL,93,93,1,1,0.2624759376049042,0,123,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,87,CEPDL,57,57,1,1,0.641435980796814,0,57,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,88,ASGR,24,50,4,0,0.07241019606590271,0,50,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,89,I1R,64,64,1,1,0.9350067377090454,0,64,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,91,NSMR,92,92,1,1,0.5173830389976501,0,92,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,93,IL1DL,70,144,2,0,0.25253090262413025,0,70,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,94,AVJR,45,39,2,0,0.39572253823280334,0,45,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,95,ASEL,21,44,5,0,0.05267768353223801,0,44,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,96,AIZR,18,110,4,0,0.17162220180034637,0,110,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,97,AVDR,39,39,1,1,0.38558200001716614,0,39,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,98,AWAR,50,52,2,0,0.32485657930374146,0,52,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,100,FLPL,61,2,2,0,0.2134317010641098,0,2,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,101,RIBL,101,101,1,1,0.47374841570854187,0,101,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,102,RIAL,99,99,1,1,0.516059398651123,0,99,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,104,OLQVR,98,75,4,0,0.0842914804816246,0,75,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,105,URBL,148,148,1,1,0.31077077984809875,0,148,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,106,URYDL,152,93,2,0,0.23610368371009827,0,93,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,107,IL2VL,80,80,1,1,0.686558187007904,0,80,1
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,110,ASHL,25,21,3,0,0.08427589386701584,0,21,0
atanas,3,42,test,geometry_only,w/o Activity,train__2023-01-23-15__ff6df852.npz,2023-01-23-15,112,IL2R,79,73,2,0,0.2655453383922577,0,73,0
